"Show Number","Air Date","Round","Category","Value","Question","Answer","Correct"
4700,"2005-01-28","Jeopardy!","GAME SHOWS",400,"You might phone a friend on this game show hosted by Meredith Vieira","Who Wants to Be a Millionaire","FALSE"
4700,"2005-01-28","Jeopardy!","THE ENVIRONMENT",400,"In 1970 President Nixon created this government body that sets and enforces national pollution control standards","the E.P.A.","TRUE"
4700,"2005-01-28","Jeopardy!","THE 50 STATES",400,"This state's famous Derby at Churchill Downs is held annually on the first Saturday of May","Kentucky","TRUE"
4700,"2005-01-28","Jeopardy!","PHRASES THAT SELL",400,"""Be all that you can be"" in this military branch","the Army","TRUE"
4700,"2005-01-28","Jeopardy!","THE ""UNDER"" WORLD",400,"Abolitionist ""railroad""","underground","FALSE"
4700,"2005-01-28","Jeopardy!","THE REVOLUTIONARY WAR",600,"In 1774 the owner of the Peggy Stewart was forced to burn his ship & its 2,000-pound cargo of this taxed item","tea","TRUE"
4700,"2005-01-28","Jeopardy!","GAME SHOWS",600,"In this ""Street""-wise game show, you have to predict answers given by people on the street","Street Smarts","TRUE"
4700,"2005-01-28","Jeopardy!","THE ENVIRONMENT",600,"This triatomic allotrope of oxygen protects us from the full force of harmful ultraviolet rays","ozone","TRUE"
4700,"2005-01-28","Jeopardy!","THE 50 STATES",600,"New Englanders refer to this state as ""Down East""","Maine","TRUE"
4700,"2005-01-28","Jeopardy!","PHRASES THAT SELL",600,"This network says it's ""The most trusted name in news""","CNN","TRUE"
4700,"2005-01-28","Jeopardy!","THE ""UNDER"" WORLD",600,"Vegetation growing beneath the trees in a forest","underbrush","TRUE"
4700,"2005-01-28","Jeopardy!","THE REVOLUTIONARY WAR",800,"On September 23, 1779 he & his men successfully attacked a British convoy off Flamborough Head in the North Sea","John Paul Jones","TRUE"
4700,"2005-01-28","Jeopardy!","GAME SHOWS",800,"9 celebrities in a tic-tac-toe-like grid help contestants score 3 in a row on this show","Hollywood Squares","FALSE"
4700,"2005-01-28","Jeopardy!","THE ENVIRONMENT",800,"An animal fills an ecological one of these in a community, from the French for ""nest""","niche","TRUE"
4700,"2005-01-28","Jeopardy!","THE 50 STATES",1000,"The name of this state comes from 2 Choctaw words that mean ""red"" & ""people""","Oklahoma","FALSE"
4700,"2005-01-28","Jeopardy!","PHRASES THAT SELL",800,"This shipping company asks, ""What can Brown do for you?""","UPS","FALSE"
4700,"2005-01-28","Jeopardy!","THE ""UNDER"" WORLD",800,"The seaward pull away from shore after a wave has broken","undertow","FALSE"
4700,"2005-01-28","Jeopardy!","THE REVOLUTIONARY WAR",1000,"After the defeat at Yorktown, Gen. Charles O'Hara, acting for this man, gave his sword to the Americans","Cornwallis","FALSE"
4700,"2005-01-28","Jeopardy!","GAME SHOWS",1000,"Richard Karn hosts this game show where 2 clans match wits; survey says...","Family Feud","FALSE"
4700,"2005-01-28","Jeopardy!","THE ENVIRONMENT",1000,"In June 1992 over 100 heads of state met in Rio de Janeiro for this environmental ""Summit""","the Earth Summit","TRUE"
4700,"2005-01-28","Jeopardy!","THE 50 STATES",1000,"National Battlefield Parks include Manassas in Virginia & Kennesaw Mountain in this state","Georgia","FALSE"
4700,"2005-01-28","Jeopardy!","PHRASES THAT SELL",1000,"It's the popular query in Verizon's TV ads","Can you hear me now?","FALSE"
4700,"2005-01-28","Jeopardy!","THE ""UNDER"" WORLD",1000,"It means to weaken support for something or to unearth too little ore","undermine","FALSE"
4700,"2005-01-28","Double Jeopardy!","THE EVOLUTIONARY WAR",400,"In 1995 Alabama Gov. James Mocked evolution theory by imitating this type of animal whose name means ""to imitate""","an ape","FALSE"
4700,"2005-01-28","Double Jeopardy!","WHEN THEY WERE TEENS",400,"This TV ""Friend"" was a cheerleader at Mountain Brook High School in Alabama","Courteney Cox","TRUE"
4700,"2005-01-28","Double Jeopardy!","FAMOUS AMERICANS",400,"It was the pen name of beloved children's author Theodor Geisel","Dr. Seuss","FALSE"
4700,"2005-01-28","Double Jeopardy!","GREEK MYTHOLOGY",400,"The Judgement of Paris refers to the picking of a winner in one of these contests","a beauty contest","FALSE"
4700,"2005-01-28","Double Jeopardy!","YOU HAD TO EXPECT OPERA",400,"We're not stringing you along: ""El Retablo de Maese Pedro"" is meant to be peformed by these toys","puppets","TRUE"
4700,"2005-01-28","Double Jeopardy!","LONG WORDS",400,"In 1923 Lts. Macready & Kelly made the first nonstop flight of this 16-letter type, Long Island to San Diego","transcontinental","FALSE"
4700,"2005-01-28","Double Jeopardy!","THE EVOLUTIONARY WAR",800,"<a href=""http://www.j-archive.com/media/2005-01-28_DJ_07.mp3"">""Thus, from the war of nature, from famine and death, the most exalted object... the production of the higher animals, directly follows.""</a>  That was the final paragraph of a famous work by this man","(Charles) Darwin","TRUE"
4700,"2005-01-28","Double Jeopardy!","WHEN THEY WERE TEENS",800,"This daughter of Francis Ford Coppola was an intern for fashion designer Karl Lagerfeld in Paris","Sofia Coppola","FALSE"
4700,"2005-01-28","Double Jeopardy!","FAMOUS AMERICANS",800,"In 1844 he succeeded Joseph Smith as leader of the Mormon Church","Brigham Young","TRUE"
4700,"2005-01-28","Double Jeopardy!","GREEK MYTHOLOGY",800,"Ioalus, the son of Iphicles & Automedusa, helped this man, his uncle, with his labors","Hercules","TRUE"
4700,"2005-01-28","Double Jeopardy!","YOU HAD TO EXPECT OPERA",800,"At the beginning of an 1893 opera, these little tykes are sent into the woods to pick strawberries","Hansel & Gretel","FALSE"
4700,"2005-01-28","Double Jeopardy!","LONG WORDS",800,"(<a href=""http://www.j-archive.com/media/2005-01-28_DJ_23.jpg"" target=""_blank"">Sarah of the Clue Crew writes the names of the seven dwarfs on a blackboard.</a>)  It's the re-ordering procedure that I'm implementing","alphabetizing","FALSE"
4700,"2005-01-28","Double Jeopardy!","THE EVOLUTIONARY WAR",1200,"He surprised many in 1996 when he told the Pontifical Academy of Science that evolution was no mere hypothesis","Pope John Paul II","TRUE"
4700,"2005-01-28","Double Jeopardy!","WHEN THEY WERE TEENS",1200,"In 1991 Heather Tom was a teen when she debuted as Victor Newman's daughter on this CBS soap opera","The Young & the Restless","FALSE"
4700,"2005-01-28","Double Jeopardy!","FAMOUS AMERICANS",1200,"(<a href=""http://www.j-archive.com/media/2005-01-28_DJ_14.jpg"" target=""_blank"">Jimmy of the Clue Crew wearing goggles and parka stands before majestic mountains in the Sierra National Forest.</a>)  The forested area behind me is named for this nature photographer and conservationist","Ansel Adams","TRUE"
4700,"2005-01-28","Double Jeopardy!","GREEK MYTHOLOGY",1200,"Like father like son--Cronus deposed his father Uranus & this god deposed his father Cronus","Zeus","FALSE"
4700,"2005-01-28","Double Jeopardy!","YOU HAD TO EXPECT OPERA",1200,"King Solomon is a character in ""La Reine de Saba"", an opera about the queen of this place","Sheba","FALSE"
4700,"2005-01-28","Double Jeopardy!","LONG WORDS",1200,"Adjective for an act done without meaning to; legally, it's a type of manslaughter","involuntary","FALSE"
4700,"2005-01-28","Double Jeopardy!","THE EVOLUTIONARY WAR",1000,"Orderly people are bothered by the idea of thse random changes in genetic material helping evolution along","mutations","TRUE"
4700,"2005-01-28","Double Jeopardy!","WHEN THEY WERE TEENS",1600,"This ""boulder"" sized wrestler & movie star was a star football player at Freedom High School in Bethlehem, Pa.","The Rock","FALSE"
4700,"2005-01-28","Double Jeopardy!","FAMOUS AMERICANS",1600,"At the 1855 World's Fair in Paris, one of his sewing machines won first prize","Singer","TRUE"
4700,"2005-01-28","Double Jeopardy!","GREEK MYTHOLOGY",1600,"Athena gave Perseus one of these to use as a mirror against Medusa &, reflecting back, it was a good thing","a shield","FALSE"
4700,"2005-01-28","Double Jeopardy!","YOU HAD TO EXPECT OPERA",1600,"Flosshilde is a Rhinemaiden in this composer's ""Das Rheingold""","Richard Wagner","FALSE"
4700,"2005-01-28","Double Jeopardy!","LONG WORDS",1600,"This adjective from the Latin for ""to boil"" is used of a bubbly liquid or person","effervescent","FALSE"
4700,"2005-01-28","Double Jeopardy!","THE EVOLUTIONARY WAR",2000,"A 1981 Arkansas law called for balanced teaching of evolution & this opposite type of ""science""","creationism","FALSE"
4700,"2005-01-28","Double Jeopardy!","WHEN THEY WERE TEENS",2000,"He was known as Chan Kong Sang in his native Hong Kong where he was a teenage stuntman & fight choreographer","Jackie Chan","FALSE"
4700,"2005-01-28","Double Jeopardy!","FAMOUS AMERICANS",2000,"He's the explorer seen <a href=""http://www.j-archive.com/media/2005-01-28_DJ_16.jpg"" target=""_blank"">here</a> with a couple of his pals in 1909","Admiral Peary","FALSE"
4700,"2005-01-28","Double Jeopardy!","GREEK MYTHOLOGY",2000,"With a name from the Greek for ""form"", he appeared to people in their dreams","Morpheus","TRUE"
4700,"2005-01-28","Double Jeopardy!","YOU HAD TO EXPECT OPERA",800,"(<a href=""http://www.j-archive.com/media/2005-01-28_DJ_25.jpg"" target=""_blank"">Jimmy of the Clue Crew blows an alphorn in front of a Tyrolean chalet.</a>)  Appropriately, <a href=""http://www.j-archive.com/media/2005-01-28_DJ_25.mp3"">an alphorn call is imitated in the overture</a> to this 1829 Rossini opera","William Tell","FALSE"
4700,"2005-01-28","Double Jeopardy!","LONG WORDS",2000,"Among bodily noises, hiccup & burp are this type of word that imitates sound","an onomatopoeia","FALSE"
4700,"2005-01-28","Final Jeopardy!","THE WORLD OF ART","NA","It's the room where you'll find the masterpiece that includes ""The Flood"" & ""The Creation of Eve""","the Sistine Chapel","FALSE"
6288,"2012-01-11","Jeopardy!","ART & ARTISTS",200,"In 1956 Time magazine dubbed this abstract expressionist ""Jack the Dripper""","Pollock","FALSE"
6288,"2012-01-11","Jeopardy!","TRAVEL",200,"This Rome landmark is 620 feet long by 513 wide-- plenty of room to run away from a wild beast","the Colosseum","TRUE"
6288,"2012-01-11","Jeopardy!","CELEBRITIES' MIDDLE NAMES",200,"The L. in Samuel L. Jackson stands for this, like a certain bad, bad Mr. Brown of song","Leroy","FALSE"
6288,"2012-01-11","Jeopardy!","CATHOLIC PRIESTS",200,"Served by priests, it may not exceed 18% alcohol","communion wine","FALSE"
6288,"2012-01-11","Jeopardy!","TITLE 9",200,"Daniel Okrent: ""Nine ___: The Anatomy of a Baseball Game""","Innings","FALSE"
6288,"2012-01-11","Jeopardy!","COME ""IN""",200,"A new design or creation; necessity is often the mother of it","invention","FALSE"
6288,"2012-01-11","Jeopardy!","ART & ARTISTS",400,"This Dutch master served as chairman of the Delft Artists' Guild from 1662-63 & 1670-71","Jan Vermeer","FALSE"
6288,"2012-01-11","Jeopardy!","TRAVEL",400,"Gamblers will love to know that the Hotel Yak & Yeti in this Nepalese capital houses the 2-story Casino Royale","Kathmandu","FALSE"
6288,"2012-01-11","Jeopardy!","CELEBRITIES' MIDDLE NAMES",400,"Feel free to sing out this middle name of Martin Scorsese; it's the same as Pavarotti's first","Luciano","FALSE"
6288,"2012-01-11","Jeopardy!","CATHOLIC PRIESTS",400,"Title of any priest's immediate boss; the U.S. has 270 of them","bishop","TRUE"
6288,"2012-01-11","Jeopardy!","TITLE 9",400,"John Buchan, filmed by Hitchcock: ""The Thirty-Nine ___""","Steps","FALSE"
6288,"2012-01-11","Jeopardy!","COME ""IN""",400,"Be it a stick or cone, strawberry & sandalwood are popular fragrances of this","incense","TRUE"
6288,"2012-01-11","Jeopardy!","ART & ARTISTS",600,"Aquarelle is a transparent, rather than opaque, type of this painting, as seen in Paul Klee's work ""Quarry""","watercolor","FALSE"
6288,"2012-01-11","Jeopardy!","TRAVEL",2000,"This island's Mataveri Intl. Airport, the world's most remote, is serviced only by Chile's LAN Airlines","Easter Island","TRUE"
6288,"2012-01-11","Jeopardy!","CELEBRITIES' MIDDLE NAMES",600,"Author Hawthorne would approve of this middle name of Ralph Fiennes","Nathaniel","FALSE"
6288,"2012-01-11","Jeopardy!","CATHOLIC PRIESTS",600,"The priest's duty to keep your sins secret is traditionally protected by ""the sanctity of"" this booth","the confessional","TRUE"
6288,"2012-01-11","Jeopardy!","TITLE 9",600,"Elizabeth McNeill: ""Nine and a Half ___""","Weeks","FALSE"
6288,"2012-01-11","Jeopardy!","COME ""IN""",600,"A military badge of rank or qualification","insignia","FALSE"
6288,"2012-01-11","Jeopardy!","ART & ARTISTS",800,"Andre Breton anagrammed this surrealist's name as ""Avida Dollars""","Salvador Dali","FALSE"
6288,"2012-01-11","Jeopardy!","TRAVEL",800,"Beautiful Margaret Island in this river has been a Budapest park for more than 100 years","the Danube","TRUE"
6288,"2012-01-11","Jeopardy!","CELEBRITIES' MIDDLE NAMES",800,"Her middle name is Louise; her last name at birth: Ciccone","Madonna","FALSE"
6288,"2012-01-11","Jeopardy!","CATHOLIC PRIESTS",800,"Parish priests have their own one of these, John Vianney","patron saint","FALSE"
6288,"2012-01-11","Jeopardy!","TITLE 9",800,"Jeffrey Toobin: ""The Nine: Inside the Secret World of the ___ ___""","Supreme Court","FALSE"
6288,"2012-01-11","Jeopardy!","COME ""IN""",800,"Each Latin verb has 6 of these, including the perfect passive one, like optatus esse, ""to have been desired""","infinitive","TRUE"
6288,"2012-01-11","Jeopardy!","ART & ARTISTS",1000,"This American female impressionist modeled for many of Degas' works, including ""At the Milliner's""","(Mary) Cassatt","TRUE"
6288,"2012-01-11","Jeopardy!","TRAVEL",1000,"You can buy samples of this fossilized resin at a museum devoted to it in Puerto Plata, Dominican Republic","amber","TRUE"
6288,"2012-01-11","Jeopardy!","CELEBRITIES' MIDDLE NAMES",1000,"This middle name of actress Mary Masterson makes us wonder if she was named for Mary, Queen of Scots","Stuart","FALSE"
6288,"2012-01-11","Jeopardy!","CATHOLIC PRIESTS",1000,"This spiritual ""director"" doesn't arrange your holiday, he helps young men pursue their calling to the priesthood","a vocation director","FALSE"
6288,"2012-01-11","Jeopardy!","TITLE 9",1000,"J.D. Salinger: ""Nine ___""","Stories","TRUE"
6288,"2012-01-11","Jeopardy!","COME ""IN""",1000,"Paul Apak Angilirq was a producer as Canada's IBC, this Broadcasting Corporation","Inuit","FALSE"
6288,"2012-01-11","Double Jeopardy!","WANT ADS",400,"Numbers cruncher needed! Must be member of AICPA, the American Institute of these","Certified Public Accountants","TRUE"
6288,"2012-01-11","Double Jeopardy!","GO ""SOUTH""",400,"...to 90 degrees south latitude & you'll find yourself here","the South Pole","FALSE"
6288,"2012-01-11","Double Jeopardy!","I KNOW THAT WORD BACKWARDS & FORWARDS",400,"Anatomy-wise, the subscapularis is a muscle in this ""cuff""","rotator","TRUE"
6288,"2012-01-11","Double Jeopardy!","MESOPOTAMIA",400,"After centuries of rule by the Ottoman Empire, Mesopotamia mostly became part of this new nation in 1932","Iraq","TRUE"
6288,"2012-01-11","Double Jeopardy!","THE DE NIRO CODE",400,"As Al Capone in this 1987 film: ""You can get further with a kind word and a gun than you can with just a kind word""","The Untouchables","TRUE"
6288,"2012-01-11","Double Jeopardy!","AT THE CLEVELAND CLINIC",400,"(<a href=""http://www.j-archive.com/media/2012-01-11_DJ_21.jpg"" target=""_blank"">Sarah of the Clue Crew stands outside the Cleveland Clinic in Ohio.</a>)  The Cleveland Clinic pioneered group practice as opposed to private-- the founding doctors had worked as a team in the first AEF unit in France during this war","World War I","TRUE"
6288,"2012-01-11","Double Jeopardy!","WANT ADS",800,"Walk the Max Planck! We're Stephen Hawking a new position to be this type of scientist, like those guys","physicist","FALSE"
6288,"2012-01-11","Double Jeopardy!","GO ""SOUTH""",800,"...to this Indiana college town that was originally called Big St. Joseph Station","South Bend","TRUE"
6288,"2012-01-11","Double Jeopardy!","I KNOW THAT WORD BACKWARDS & FORWARDS",800,"To make an allusion to something","refer","FALSE"
6288,"2012-01-11","Double Jeopardy!","MESOPOTAMIA",800,"Mesopotamia stretched from the Taurus Mountains in the north to this gulf in the south","the Persian","FALSE"
6288,"2012-01-11","Double Jeopardy!","THE DE NIRO CODE",800,"In this 1976 movie: ""Here is a man who would not take it anymore. A man who stood up against the scum""","Taxi Driver","FALSE"
